报道时间,国家,地区,城市,新增确诊,新增出院,新增死亡,消息来源
1月29日,中国,香港,NA,2,0,0,香港特区政府卫生署卫生防护中心
1月29日,中国,山西,太原市,0,1,0,央视
1月29日,中国,云南,西双版纳州,4,0,0,央视
1月29日,中国,海南,三亚市,0,1,0,海南卫健委
1月29日,中国,福建,漳州市,1,0,0,央视新闻
1月29日,中国,福建,三明市,1,0,0,央视新闻
1月29日,澳大利亚,澳大利亚,NA,1,0,0,央视新闻
1月29日,中国,上海,金山区,1,0,0,上海卫健委
1月29日,中国,上海,松江区,1,0,0,上海卫健委
1月29日,中国,上海,嘉定区,1,0,0,上海卫健委
1月29日,中国,上海,徐汇区,2,0,0,上海卫健委
1月29日,中国,上海,奉贤区,4,0,0,上海卫健委
1月29日,中国,上海,外地来沪,7,0,0,上海卫健委
1月29日,中国,山东,滨州市,1,0,0,山东卫健委
1月29日,中国,山东,聊城市,1,0,0,山东卫健委
1月29日,中国,山东,临沂市,1,0,0,山东卫健委
1月29日,中国,山东,日照市,1,0,0,山东卫健委
1月29日,中国,山东,威海市,1,0,0,山东卫健委
1月29日,中国,山东,烟台市,2,0,0,山东卫健委
1月29日,中国,山东,青岛市,2,0,0,山东卫健委
1月29日,中国,辽宁,沈阳市,1,0,0,央视新闻
1月29日,阿联酋,阿联酋,NA,1,0,0,阿联酋卫生和预防部
1月29日,中国,湖北,武汉市,0,4,0,长江日报
1月29日,中国,天津,外地来津,1,0,0,央视新闻
1月29日,中国,天津,和平区,1,0,0,央视新闻
1月29日,中国,天津,外地来津,1,0,0,天津卫健委
1月29日,中国,上海,地市明细不详,0,0,0,上海卫健委
1月29日,中国,北京,大兴区,3,0,0,央视新闻
1月29日,中国,北京,昌平区,1,0,0,央视新闻
1月29日,中国,北京,门头沟区,1,0,0,央视新闻
1月29日,中国,北京,海淀区,2,0,0,央视新闻
1月29日,中国,北京,丰台区,1,0,0,央视新闻
1月29日,中国,北京,朝阳区,2,0,0,央视新闻
1月29日,中国,北京,西城区,1,0,0,央视新闻
1月29日,中国,安徽,亳州市,0,1,0,央视新闻
1月29日,中国,安徽,合肥市,0,1,0,央视新闻
1月29日,中国,四川,成都市,0,1,0,人民日报
1月29日,中国,云南,普洱市,1,0,0,央视新闻
1月29日,中国,云南,曲靖市,3,0,0,央视新闻
1月29日,中国,云南,昆明市,3,0,0,央视新闻
1月29日,中国,辽宁,葫芦岛市,1,0,0,央视新闻
1月29日,中国,陕西,安康市,2,0,0,央视新闻
1月29日,中国,陕西,汉中市,2,0,0,央视新闻
1月29日,中国,陕西,延安市,1,0,0,央视新闻
1月29日,中国,陕西,咸阳市,1,0,0,央视新闻
1月29日,中国,陕西,宝鸡市,1,0,0,央视新闻
1月29日,中国,陕西,西安市,3,0,0,央视新闻
1月29日,中国,内蒙古,巴彦淖尔市,1,0,0,央视新闻
1月29日,中国,宁夏,吴忠市,1,0,0,宁夏广电新闻中心
1月29日,中国,吉林,通化市,1,0,0,央视新闻
1月29日,中国,海南,万宁市,1,0,0,央视新闻
1月29日,中国,海南,海口市,2,0,0,央视新闻
1月29日,中国,新疆,伊犁州,2,0,0,央视新闻
1月29日,中国,新疆,乌鲁木齐市,1,0,0,央视新闻
1月29日,中国,福建,宁德市,1,0,0,央视新闻
1月29日,中国,福建,厦门市,1,0,0,央视新闻
1月29日,中国,重庆,石柱县,1,0,0,重庆卫健委
1月29日,中国,重庆,奉节县,1,0,0,重庆卫健委
1月29日,中国,重庆,云阳县,1,0,0,重庆卫健委
1月29日,中国,重庆,忠县,2,0,0,重庆卫健委
1月29日,中国,重庆,开州区,2,0,0,重庆卫健委
1月29日,中国,重庆,璧山区,1,0,0,重庆卫健委
1月29日,中国,重庆,綦江区,2,0,0,重庆卫健委
1月29日,中国,重庆,合川区,1,0,0,重庆卫健委
1月29日,中国,重庆,江北区,1,0,0,重庆卫健委
1月29日,中国,重庆,渝中区,1,0,0,重庆卫健委
1月29日,中国,重庆,万州区,2,0,0,重庆卫健委
1月29日,中国,广东,清远市,1,0,0,人民日报
1月29日,中国,广东,梅州市,1,0,0,人民日报
1月29日,中国,广东,肇庆市,1,0,0,人民日报
1月29日,中国,广东,惠州市,1,0,0,人民日报
1月29日,中国,广东,汕头市,1,0,0,人民日报
1月29日,中国,广东,阳江市,2,0,0,人民日报
1月29日,中国,广东,揭阳市,2,0,0,人民日报
1月29日,中国,广东,湛江市,2,0,0,人民日报
1月29日,中国,广东,珠海市,2,0,0,人民日报
1月29日,中国,广东,东莞市,5,0,0,人民日报
1月29日,中国,广东,中山市,6,0,0,人民日报
1月29日,中国,广东,广州市,12,0,0,人民日报
1月29日,中国,广东,深圳市,14,0,0,人民日报
1月29日,中国,广东,茂名市,2,0,0,人民日报
1月29日,中国,广东,河源市,1,0,0,人民日报
1月29日,中国,甘肃,张掖市,1,0,0,央视新闻
1月29日,中国,甘肃,兰州市,3,0,0,央视新闻
1月29日,中国,甘肃,平凉市,1,0,0,央视新闻
1月29日,中国,河北,邢台市,1,0,0,央视新闻
1月29日,中国,河北,张家口市,1,0,0,央视新闻
1月29日,中国,河北,衡水市,1,0,0,央视新闻
1月29日,中国,河北,石家庄市,1,0,0,央视新闻
1月29日,中国,河北,唐山市,2,0,0,央视新闻
1月29日,中国,河北,廊坊市,3,0,0,央视新闻
1月29日,中国,河北,沧州市,3,0,0,央视新闻
1月29日,中国,河北,保定市,3,0,0,央视新闻
1月29日,中国,黑龙江,哈尔滨市,1,0,0,黑龙江卫健委
1月29日,中国,黑龙江,鸡西市,1,0,0,黑龙江卫健委
1月29日,中国,湖南,娄底市,4,0,0,人民日报
1月29日,中国,湖南,怀化市,2,0,0,人民日报
1月29日,中国,湖南,永州市,4,0,0,人民日报
1月29日,中国,湖南,益阳市,4,0,0,人民日报
1月29日,中国,湖南,常德市,7,0,0,人民日报
1月29日,中国,湖南,岳阳市,9,0,0,人民日报
1月29日,中国,湖南,邵阳市,8,0,0,人民日报
1月29日,中国,湖南,湘潭市,2,0,0,人民日报
1月29日,中国,湖南,株洲市,6,0,0,人民日报
1月29日,中国,湖南,衡阳市,10,0,0,人民日报
1月29日,中国,湖南,长沙市,22,0,0,人民日报
1月29日,中国,四川,巴中市,2,0,0,人民日报
1月29日,中国,四川,达州市,1,0,0,人民日报
1月29日,中国,四川,南充市,1,0,0,人民日报
1月29日,中国,四川,宜宾市,1,0,0,人民日报
1月29日,中国,四川,内江市,1,0,0,人民日报
1月29日,中国,四川,广元市,1,0,0,人民日报
1月29日,中国,四川,德阳市,1,0,0,人民日报
1月29日,中国,四川,泸州市,1,0,0,人民日报
1月29日,中国,四川,成都市,9,0,0,人民日报
1月29日,中国,浙江,丽水市,1,0,0,健康浙江
1月29日,中国,浙江,台州市,18,0,0,健康浙江
1月29日,中国,浙江,舟山市,2,0,0,健康浙江
1月29日,中国,浙江,衢州市,3,0,0,健康浙江
1月29日,中国,浙江,金华市,6,0,0,健康浙江
1月29日,中国,浙江,绍兴市,12,0,0,健康浙江
1月29日,中国,浙江,嘉兴市,3,0,0,健康浙江
1月29日,中国,浙江,湖州市,2,0,0,健康浙江
1月29日,中国,浙江,温州市,54,0,0,健康浙江
1月29日,中国,浙江,宁波市,3,0,0,健康浙江
1月29日,中国,浙江,杭州市,19,0,0,健康浙江
1月29日,中国,江苏,宿迁市,1,0,0,江苏卫健委
1月29日,中国,江苏,泰州市,4,0,0,江苏卫健委
1月29日,中国,江苏,扬州市,3,0,0,江苏卫健委
1月29日,中国,江苏,盐城市,5,0,0,江苏卫健委
1月29日,中国,江苏,淮安市,1,0,0,江苏卫健委
1月29日,中国,江苏,无锡市,3,0,0,江苏卫健委
1月29日,中国,江苏,苏州市,8,0,0,江苏卫健委
1月29日,中国,江苏,南京市,4,0,0,江苏卫健委
1月29日,中国,贵州,贵阳市,0,1,0,贵州卫健委
1月29日,中国,安徽,安庆市,4,0,0,安徽卫健委
1月29日,中国,安徽,黄山市,3,0,0,安徽卫健委
1月29日,中国,安徽,安庆市,6,0,0,安徽卫健委
1月29日,中国,安徽,芜湖市,2,0,0,安徽卫健委
1月29日,中国,安徽,马鞍山市,1,0,0,安徽卫健委
1月29日,中国,安徽,六安市,2,0,0,安徽卫健委
1月29日,中国,安徽,阜阳市,2,0,0,安徽卫健委
1月29日,中国,安徽,宿州市,6,0,0,安徽卫健委
1月29日,中国,安徽,亳州市,7,0,0,安徽卫健委
1月29日,中国,安徽,合肥市,13,0,0,安徽卫健委
1月29日,中国,山东,菏泽市,2,0,0,山东卫健委
1月29日,中国,山东,滨州市,2,0,0,山东卫健委
1月29日,中国,山东,德州市,3,0,0,山东卫健委
1月29日,中国,山东,临沂市,7,0,0,山东卫健委
1月29日,中国,山东,日照市,1,0,0,山东卫健委
1月29日,中国,山东,威海市,1,0,0,山东卫健委
1月29日,中国,山东,泰安市,2,0,0,山东卫健委
1月29日,中国,山东,潍坊市,2,0,0,山东卫健委
1月29日,中国,山东,枣庄市,3,0,0,山东卫健委
1月29日,中国,山东,淄博市,2,0,0,山东卫健委
1月29日,中国,山东,济南市,1,0,0,山东卫健委
1月29日,中国,河南,驻马店市,6,0,0,人民日报
1月29日,中国,河南,信阳市,3,0,0,人民日报
1月29日,中国,河南,周口市,4,0,0,人民日报
1月29日,中国,河南,商丘市,7,0,0,人民日报
1月29日,中国,河南,南阳市,5,0,0,人民日报
1月29日,中国,河南,三门峡市,1,0,0,人民日报
1月29日,中国,河南,新乡市,1,0,0,人民日报
1月29日,中国,河南,鹤壁市,3,0,0,人民日报
1月29日,中国,河南,安阳市,3,0,0,人民日报
1月29日,中国,河南,开封市,1,0,0,人民日报
1月29日,中国,河南,郑州市,3,0,0,人民日报
1月29日,中国,河南,濮阳市,1,0,0,广西卫计委
1月29日,中国,广西,桂林市,1,0,0,广西卫计委
1月29日,中国,广西,防城港市,2,0,0,广西卫计委
1月29日,中国,广西,北海市,2,0,0,广西卫计委
1月29日,中国,广西,南宁市,2,0,0,广西卫计委
1月29日,中国,辽宁,葫芦岛市,1,0,0,辽宁卫健委
1月29日,中国,辽宁,朝阳市,1,0,0,辽宁卫健委
1月29日,中国,上海,外地来沪,7,0,0,上海卫健委
1月29日,中国,上海,宝山区,1,0,0,上海卫健委
1月29日,中国,上海,黄浦区,1,0,0,上海卫健委
1月29日,中国,上海,静安区,2,0,0,上海卫健委
1月29日,中国,上海,浦东新区,3,0,0,上海卫健委
1月29日,加拿大,加拿大,,1,0,0,新华社
1月29日,中国,黑龙江,佳木斯市,2,0,0,佳木斯卫健委
1月28日,中国,黑龙江,佳木斯市,2,0,0,佳木斯卫健委
1月29日,马来西亚,马来西亚,,3,0,0,中新网
1月29日,法国,法国,,1,0,0,央视新闻
1月29日,中国,江西,抚州市,1,0,0,江西卫计委
1月29日,中国,江西,吉安市,1,0,0,江西卫计委
1月29日,中国,江西,上饶市,2,0,0,江西卫计委
1月29日,中国,江西,宜春市,4,0,0,江西卫计委
1月29日,中国,江西,赣州市,6,0,0,江西卫计委
1月29日,中国,江西,九江市,7,0,0,江西卫计委
1月29日,中国,江西,新余市,8,0,0,江西卫计委
1月29日,中国,江西,南昌市,8,0,0,江西卫计委
1月29日,德国,德国,,3,0,0,央视新闻
1月29日,中国,山西,大同市,2,0,0,山西卫计委
1月29日,中国,山西,晋中市,4,0,0,山西卫计委
1月29日,中国,山西,运城市,1,0,0,山西卫计委
1月29日,中国,湖北,武汉市,0,26,0,湖北卫健委
1月29日,中国,湖北,神农架林区,2,0,0,湖北卫健委
1月29日,中国,湖北,潜江市,1,0,0,湖北卫健委
1月29日,中国,湖北,天门市,11,0,1,湖北卫健委
1月29日,中国,湖北,仙桃市,5,0,0,湖北卫健委
1月29日,中国,湖北,恩施州,13,0,0,湖北卫健委
1月29日,中国,湖北,随州市,46,0,0,湖北卫健委
1月29日,中国,湖北,咸宁市,21,0,0,湖北卫健委
1月29日,中国,湖北,黄冈市,111,0,1,湖北卫健委
1月29日,中国,湖北,孝感市,101,0,2,湖北卫健委
1月29日,中国,湖北,鄂州市,27,0,1,湖北卫健委
1月29日,中国,湖北,荆门市,28,0,1,湖北卫健委
1月29日,中国,湖北,荆州市,30,0,0,湖北卫健委
1月29日,中国,湖北,宜昌市,12,0,0,湖北卫健委
1月29日,中国,湖北,襄阳市,61,0,0,湖北卫健委
1月29日,中国,湖北,十堰市,23,0,0,湖北卫健委
1月29日,中国,湖北,黄石市,33,0,0,湖北卫健委
1月29日,中国,湖北,武汉市,315,0,19,湖北卫健委
1月28日,中国,黑龙江,齐齐哈尔市,1,0,0,齐齐哈尔市卫健部门
1月28日,中国,北京,外地来京,0,2,0,北京卫健委
1月28日,台湾,台湾,,1,0,0,央视新闻
1月28日,日本,日本,,1,0,0,央视新闻
1月28日,中国,福建,漳州市,1,0,0,央视新闻
1月28日,中国,福建,福州市,6,0,0,央视新闻
1月28日,中国,辽宁,锦州市,4,0,0,央视新闻
1月28日,中国,浙江,温州市,0,2,0,浙江卫健委
1月28日,日本,日本,,2,0,0,央视新闻
1月28日,台湾,台湾,,2,0,0,新华社
1月28日,中国,广西,防城港市,0,1,0,央视新闻
1月28日,中国,广西,梧州市,0,1,0,央视新闻
1月28日,新加坡,新加坡,,3,0,0,央视新闻
1月28日,中国,北京,大兴区,2,0,0,央视新闻
1月28日,中国,北京,顺义区,1,0,0,央视新闻
1月28日,中国,北京,丰台区,3,0,0,央视新闻
1月28日,中国,北京,海淀区,4,0,0,央视新闻
1月28日,中国,北京,西城区,1,0,0,央视新闻
1月28日,中国,内蒙古,呼和浩特市,2,0,0,内蒙古自治区新型冠状病毒感染肺炎防控工作指挥部
1月28日,中国,山东,菏泽市,1,0,0,山东省政府新闻办
1月28日,中国,山东,烟台市,2,0,0,山东省政府新闻办
1月28日,中国,山东,枣庄市,3,0,0,山东省政府新闻办
1月28日,中国,山东,青岛市,2,0,0,山东省政府新闻办
1月28日,中国,陕西,商洛市,1,0,0,央视新闻
1月28日,中国,陕西,安康市,1,0,0,央视新闻
1月28日,中国,陕西,汉中市,1,0,0,央视新闻
1月28日,中国,陕西,渭南市,2,0,0,央视新闻
1月28日,中国,陕西,宝鸡市,3,0,0,央视新闻
1月28日,中国,陕西,西安市,3,0,0,央视新闻
1月28日,中国,云南,大理州,1,0,0,央视新闻
1月28日,中国,云南,西双版纳州,5,0,0,央视新闻
1月28日,中国,云南,丽江市,1,0,0,央视新闻
1月28日,中国,云南,保山市,1,0,0,央视新闻
1月28日,中国,云南,玉溪市,4,0,0,央视新闻
1月28日,中国,云南,昆明市,5,0,0,央视新闻
1月28日,泰国,泰国,,6,0,0,泰国卫生部
1月28日,中国,江西,新余市,0,1,0,央视新闻
1月28日,中国,上海,地市明细不详,0,0,0,上海卫健委
1月28日,中国,福建,龙岩市,1,0,0,福建卫健委
1月28日,中国,福建,南平市,1,0,0,福建卫健委
1月28日,中国,福建,莆田市,4,0,0,福建卫健委
1月28日,中国,福建,三明市,4,0,0,福建卫健委
1月28日,中国,福建,泉州市,3,0,0,福建卫健委
1月28日,中国,福建,厦门市,1,0,0,福建卫健委
1月28日,中国,云南,昭通市,1,0,0,昭通市疾控中心
1月28日,中国,辽宁,辽阳市,1,0,0,央视新闻
1月28日,中国,辽宁,丹东市,1,0,0,央视新闻
1月28日,中国,辽宁,沈阳市,1,0,0,央视新闻
1月28日,中国,天津,西青区,1,0,0,央视新闻
1月28日,中国,湖北,武汉市,0,3,0,人民日报
1月28日,泰国,泰国,,0,3,0,泰国卫生部
1月27日,斯里兰卡,斯里兰卡,,1,0,0,斯里兰卡卫生部
1月27日,柬埔寨,柬埔寨,,1,0,0,柬埔寨卫生部
1月28日,中国,澳门,澳门,1,0,0,央视新闻
1月28日,中国,湖南,娄底市,2,0,0,央视新闻
1月28日,中国,湖南,怀化市,5,0,0,央视新闻
1月28日,中国,湖南,永州市,3,0,0,央视新闻
1月28日,中国,湖南,郴州市,1,0,0,央视新闻
1月28日,中国,湖南,益阳市,3,0,0,央视新闻
1月28日,中国,湖南,常德市,7,0,0,央视新闻
1月28日,中国,湖南,岳阳市,10,0,0,央视新闻
1月28日,中国,湖南,邵阳市,3,0,0,央视新闻
1月28日,中国,湖南,湘潭市,2,0,0,央视新闻
1月28日,中国,湖南,株洲市,2,0,0,央视新闻
1月28日,中国,湖南,衡阳市,3,0,0,央视新闻
1月28日,中国,湖南,长沙市,2,0,0,央视新闻
1月28日,中国,吉林,公主岭市,1,0,0,央视新闻
1月28日,中国,吉林,吉林市,1,0,0,央视新闻
1月28日,中国,海南,琼中县,1,0,0,海南卫健委
1月28日,中国,海南,东方市,1,0,0,海南卫健委
1月28日,中国,海南,琼海市,1,0,0,海南卫健委
1月28日,中国,海南,三亚市,3,0,0,海南卫健委
1月28日,中国,海南,海口市,1,0,0,海南卫健委
1月28日,中国,北京,地市明细不详,0,0,1,北京卫健委
1月28日,中国,宁夏,吴忠市,2,0,0,央视新闻
1月28日,中国,宁夏,银川市,2,0,0,央视新闻
1月28日,中国,内蒙古,赤峰市,1,0,0,央视新闻
1月28日,中国,内蒙古,包头市,1,0,0,央视新闻
1月28日,中国,广东,揭阳市,1,0,0,广东卫健委
1月28日,中国,广东,清远市,2,0,0,广东卫健委
1月28日,中国,广东,中山市,1,0,0,广东卫健委
1月28日,中国,广东,惠州市,3,0,0,广东卫健委
1月28日,中国,广东,佛山市,4,0,0,广东卫健委
1月28日,中国,广东,汕头市,3,0,0,广东卫健委
1月28日,中国,广东,深圳市,13,0,0,广东卫健委
1月28日,中国,广东,广州市,10,0,0,广东卫健委
1月28日,中国,河北,邢台市,1,0,0,河北卫健委
1月28日,中国,河北,唐山市,1,0,0,河北卫健委
1月28日,中国,河北,衡水市,2,0,0,河北卫健委
1月28日,中国,河北,石家庄市,2,0,0,河北卫健委
1月28日,中国,河北,邯郸市,2,0,0,河北卫健委
1月28日,中国,河北,沧州市,3,0,0,河北卫健委
1月28日,中国,河北,廊坊市,4,0,0,河北卫健委
1月28日,中国,四川,凉山州,1,0,0,四川卫健委
1月28日,中国,四川,甘孜州,1,0,0,四川卫健委
1月28日,中国,四川,雅安市,1,0,0,四川卫健委
1月28日,中国,四川,广安市,1,0,0,四川卫健委
1月28日,中国,四川,南充市,2,0,0,四川卫健委
1月28日,中国,四川,乐山市,1,0,0,四川卫健委
1月28日,中国,四川,内江市,2,0,0,四川卫健委
1月28日,中国,四川,遂宁市,1,0,0,四川卫健委
1月28日,中国,四川,绵阳市,1,0,0,四川卫健委
1月28日,中国,四川,泸州市,1,0,0,四川卫健委
1月28日,中国,四川,自贡市,5,0,0,四川卫健委
1月28日,中国,四川,成都市,4,0,0,四川卫健委
1月28日,中国,浙江,丽水市,2,0,0,央视新闻
1月28日,中国,浙江,金华市,2,0,0,央视新闻
1月28日,中国,浙江,绍兴市,1,0,0,央视新闻
1月28日,中国,浙江,嘉兴市,3,0,0,央视新闻
1月28日,中国,浙江,温州市,28,0,0,央视新闻
1月28日,中国,浙江,宁波市,4,0,0,央视新闻
1月28日,中国,浙江,杭州市,5,0,0,央视新闻
1月28日,中国,甘肃,兰州市,3,0,0,央视新闻
1月28日,中国,甘肃,天水市,1,0,0,央视新闻
1月28日,中国,甘肃,金昌市,1,0,0,央视新闻
1月28日,中国,黑龙江,绥化市,5,0,0,央视新闻
1月28日,中国,黑龙江,七台河市,1,0,0,央视新闻
1月28日,中国,黑龙江,齐齐哈尔市,1,0,0,央视新闻
1月28日,中国,黑龙江,哈尔滨市,2,0,0,央视新闻
1月28日,中国,新疆,伊犁州,1,0,0,新疆卫健委
1月28日,中国,新疆,乌鲁木齐市,1,0,0,新疆卫健委
1月28日,中国,新疆,新疆生产建设兵团,2,0,0,新疆卫健委
1月28日,中国,新疆,吐鲁番市,1,0,0,新疆卫健委
1月28日,中国,重庆,两江新区,1,0,0,重庆卫健委
1月28日,中国,重庆,石柱县,3,0,0,重庆卫健委
1月28日,中国,重庆,云阳县,2,0,0,重庆卫健委
1月28日,中国,重庆,忠县,3,0,0,重庆卫健委
1月28日,中国,重庆,垫江县,1,0,0,重庆卫健委
1月28日,中国,重庆,开州区,2,0,0,重庆卫健委
1月28日,中国,重庆,铜梁区,1,0,0,重庆卫健委
1月28日,中国,重庆,綦江区,1,0,0,重庆卫健委
1月28日,中国,重庆,合川区,1,0,0,重庆卫健委
1月28日,中国,重庆,长寿区,1,0,0,重庆卫健委
1月28日,中国,重庆,渝北区,1,0,0,重庆卫健委
1月28日,中国,重庆,南岸区,1,0,0,重庆卫健委
1月28日,中国,重庆,九龙坡区,1,0,0,重庆卫健委
1月28日,中国,重庆,江北区,1,0,0,重庆卫健委
1月28日,中国,重庆,黔江区,1,0,0,重庆卫健委
1月28日,中国,重庆,万州区,1,0,0,重庆卫健委
1月28日,中国,安徽,宣城市,1,0,0,安徽卫健委
1月28日,中国,安徽,六安市,1,0,0,安徽卫健委
1月28日,中国,安徽,淮北市,1,0,0,安徽卫健委
1月28日,中国,安徽,滁州市,2,0,0,安徽卫健委
1月28日,中国,安徽,亳州市,2,0,0,安徽卫健委
1月28日,中国,安徽,黄山市,3,0,0,安徽卫健委
1月28日,中国,安徽,马鞍山市,3,0,0,安徽卫健委
1月28日,中国,安徽,芜湖市,3,0,0,安徽卫健委
1月28日,中国,安徽,合肥市,3,0,0,安徽卫健委
1月28日,中国,安徽,铜陵市,6,0,0,安徽卫健委
1月28日,中国,安徽,阜阳市,11,0,0,安徽卫健委
1月28日,中国,湖北,神农架林区,1,0,0,湖北卫健委
1月28日,中国,湖北,潜江市,2,0,0,湖北卫健委
1月28日,中国,湖北,天门市,10,0,2,湖北卫健委
1月28日,中国,湖北,仙桃市,15,0,0,湖北卫健委
1月28日,中国,湖北,恩施州,13,0,0,湖北卫健委
1月28日,中国,湖北,随州市,18,0,0,湖北卫健委
1月28日,中国,湖北,咸宁市,27,0,0,湖北卫健委
1月28日,中国,湖北,黄冈市,59,0,0,湖北卫健委
1月28日,中国,湖北,孝感市,73,0,0,湖北卫健委
1月28日,中国,湖北,鄂州市,37,0,0,湖北卫健委
1月28日,中国,湖北,荆门市,24,0,0,湖北卫健委
1月28日,中国,湖北,荆州市,24,0,0,湖北卫健委
1月28日,中国,湖北,宜昌市,20,0,0,湖北卫健委
1月28日,中国,湖北,襄阳市,34,0,0,湖北卫健委
1月28日,中国,湖北,十堰市,25,0,0,湖北卫健委
1月28日,中国,湖北,黄石市,17,0,0,湖北卫健委
1月28日,中国,湖北,武汉市,892,0,22,湖北卫健委
1月28日,中国,上海,黄浦区,1,0,0,上海卫健委
1月28日,中国,上海,浦东新区,2,0,0,上海卫健委
1月28日,中国,上海,外地来沪,10,0,0,上海卫健委
1月28日,中国,贵州,黔南州,2,0,0,央视新闻
1月28日,中国,江苏,宿迁市,2,0,0,央视新闻
1月28日,中国,江苏,泰州市,2,0,0,央视新闻
1月28日,中国,江苏,扬州市,1,0,0,央视新闻
1月28日,中国,江苏,南通市,2,0,0,央视新闻
1月28日,中国,江苏,苏州市,4,0,0,央视新闻
1月28日,中国,江苏,常州市,2,0,0,央视新闻
1月28日,中国,江苏,徐州市,5,0,0,央视新闻
1月28日,中国,江苏,无锡市,2,0,0,央视新闻
1月28日,中国,江苏,南京市,3,0,0,央视新闻
1月28日,中国,山东,滨州市,1,0,0,山东卫健委
1月28日,中国,山东,临沂市,1,0,0,山东卫健委
1月28日,中国,山东,日照市,1,0,0,山东卫健委
1月28日,中国,山东,威海市,1,0,0,山东卫健委
1月28日,中国,山东,聊城市,2,0,0,山东卫健委
1月28日,中国,山东,德州市,2,0,0,山东卫健委
1月28日,中国,山东,济南市,3,0,0,山东卫健委
1月28日,中国,山东,泰安市,1,0,0,山东卫健委
1月28日,中国,河南,驻马店市,1,0,0,河南卫健委
1月28日,中国,河南,信阳市,6,0,0,河南卫健委
1月28日,中国,河南,周口市,4,0,0,河南卫健委
1月28日,中国,河南,商丘市,1,0,0,河南卫健委
1月28日,中国,河南,南阳市,7,0,0,河南卫健委
1月28日,中国,河南,漯河市,3,0,0,河南卫健委
1月28日,中国,河南,许昌市,1,0,0,河南卫健委
1月28日,中国,河南,新乡市,2,0,0,河南卫健委
1月28日,中国,河南,安阳市,4,0,0,河南卫健委
1月28日,中国,河南,开封市,1,0,0,河南卫健委
1月28日,中国,河南,郑州市,8,0,0,河南卫健委
1月28日,中国,河南,焦作市,2,0,0,河南卫健委
1月28日,中国,广西,桂林市,1,0,0,央视新闻
1月28日,中国,广西,梧州市,2,0,0,央视新闻
1月28日,中国,广西,北海市,2,0,0,央视新闻
1月28日,德国,德国,,1,0,0,央视新闻
1月28日,中国,山西,运城市,1,0,0,山西卫健委
1月28日,中国,山西,太原市,1,0,0,山西卫健委
1月28日,中国,山西,吕梁市,2,0,0,山西卫健委
1月28日,中国,山西,晋中市,3,0,0,山西卫健委
1月28日,中国,江西,萍乡市,0,1,0,江西卫健委
1月28日,中国,江西,吉安市,0,1,0,江西卫健委
1月28日,中国,江西,抚州市,1,0,0,江西卫健委
1月28日,中国,江西,上饶市,1,0,0,江西卫健委
1月28日,中国,江西,鹰潭市,1,0,0,江西卫健委
1月28日,中国,江西,赣州市,3,0,0,江西卫健委
1月28日,中国,江西,宜春市,4,0,0,江西卫健委
1月28日,中国,江西,九江市,5,0,0,江西卫健委
1月28日,中国,江西,南昌市,9,0,0,江西卫健委
1月28日,中国,天津,河东区,1,0,0,天津卫健委
1月27日,中国,北京,通州区,1,0,0,北京卫健委
1月27日,中国,北京,朝阳区,6,0,0,北京卫健委
1月27日,中国,北京,东城区,1,0,0,北京卫健委
1月27日,中国,福建,莆田市,1,0,0,福建卫健委
1月27日,中国,福建,漳州市,1,0,0,福建卫健委
1月27日,中国,福建,福州市,1,0,0,福建卫健委
1月27日,中国,广东,深圳市,0,1,0,广东卫健委
1月27日,中国,天津,河东区,2,0,0,天津市疾控中心
1月27日,中国,天津,河西区,2,0,0,天津市疾控中心
1月27日,中国,青海,西宁市,2,0,0,青海卫健委
1月27日,中国,海南,儋州市,1,0,0,海南省卫健委
1月27日,中国,海南,三亚市,1,0,0,海南省卫健委
1月27日,中国,云南,红河州,1,0,0,云南卫健委
1月27日,中国,云南,大理州,1,0,0,云南卫健委
1月27日,中国,云南,曲靖市,1,0,0,云南卫健委
1月27日,中国,云南,保山市,1,0,0,云南卫健委
1月27日,中国,云南,丽江市,3,0,0,云南卫健委
1月27日,中国,广东,中山市,1,0,0,人民日报
1月27日,中国,广东,梅州市,2,0,0,人民日报
1月27日,中国,广东,广州市,2,0,0,人民日报
1月27日,中国,辽宁,丹东市,3,0,0,央视新闻
1月27日,台湾,台湾,,1,0,0,台湾地区流行疫情指挥中心
1月27日,中国,山东,青岛市,0,1,0,山东省政府新闻办
1月27日,中国,湖北,黄冈市,0,1,0,黄冈卫健委
1月27日,中国,湖北,黄冈市,0,1,0,黄冈卫健委
1月27日,中国,湖北,荆州市,0,1,0,人民日报微博
1月27日,泰国,泰国,,1,0,0,界面
1月27日,中国,上海,外地来沪,0,2,0,央视新闻
1月27日,中国,北京,大兴区,2,0,0,央视新闻
1月27日,中国,北京,海淀区,1,0,0,央视新闻
1月27日,中国,北京,西城区,2,0,0,央视新闻
1月27日,澳大利亚,澳大利亚,,1,0,0,央视新闻
1月27日,中国,新疆,乌鲁木齐市,1,0,0,新疆卫健委
1月27日,中国,山东,菏泽市,1,0,0,央视新闻
1月27日,中国,山东,威海市,2,0,0,央视新闻
1月27日,中国,山东,青岛市,3,0,0,央视新闻
1月27日,中国,山东,烟台市,4,0,0,央视新闻
1月27日,中国,山东,枣庄市,2,0,0,央视新闻
1月27日,中国,福建,宁德市,3,0,0,人民日报
1月27日,中国,福建,南平市,1,0,0,人民日报
1月27日,中国,福建,莆田市,8,0,0,人民日报
